"product_id","product_name","product_category","product_subcategory","product_manufacturer","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","customer_id","customer_name","customer_segment"
"108","Advantus Panel Wall Certificate Holder - 8.5x11","Furniture","Furnishings","Advantus","99","CA-2015-103317","108","2","0.2","5","0.28","20","CA-2015-103317","234","2015-07-05 00:00:00","Palm Coast","Florida","South","United States","32137","2015-07-08 00:00:00","First Class","234","Don Miller","Corporate"
"1040","Luxo Adjustable Task Clamp Lamp","Furniture","Furnishings","Luxo","100","CA-2015-103317","1040","3","0.2","16","0.08","213","CA-2015-103317","234","2015-07-05 00:00:00","Palm Coast","Florida","South","United States","32137","2015-07-08 00:00:00","First Class","234","Don Miller","Corporate"
"274","Avoid Verbal Orders Carbonless Minifold Book","Office Supplies","Paper","Other","101","CA-2015-103331","274","1","0","2","0.46","3","CA-2015-103331","420","2015-08-26 00:00:00","Newark","Delaware","East","United States","19711","2015-09-01 00:00:00","Standard Class","420","Karl Braun","Consumer"
"91","Acrylic Self-Standing Desk Frames","Furniture","Furnishings","Other","102","CA-2015-103331","91","4","0","4","0.38","11","CA-2015-103331","420","2015-08-26 00:00:00","Newark","Delaware","East","United States","19711","2015-09-01 00:00:00","Standard Class","420","Karl Braun","Consumer"
"1776","Xerox 1978","Office Supplies","Paper","Xerox","103","CA-2015-103331","1776","3","0","8","0.49","17","CA-2015-103331","420","2015-08-26 00:00:00","Newark","Delaware","East","United States","19711","2015-09-01 00:00:00","Standard Class","420","Karl Braun","Consumer"
"1000","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","Accessories","Logitech","104","CA-2015-103366","1000","5","0","66","0.44","150","CA-2015-103366","265","2015-01-15 00:00:00","Roswell","Georgia","South","United States","30076","2015-01-17 00:00:00","First Class","265","Erica Hackney","Consumer"
"144","Apple iPhone 5","Technology","Phones","Apple","105","CA-2015-103373","144","2","0.4","-169","-0.22","780","CA-2015-103373","117","2015-05-18 00:00:00","Cleveland","Ohio","East","United States","44105","2015-05-24 00:00:00","Standard Class","117","Bruce Stewart","Consumer"
"1815","Xerox 211","Office Supplies","Paper","Xerox","106","CA-2015-103401","1815","2","0","6","0.48","13","CA-2015-103401","303","2015-11-21 00:00:00","San Francisco","California","West","United States","94110","2015-11-26 00:00:00","Standard Class","303","Georgia Rosenberg","Corporate"
"699","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","Office Supplies","Binders","GBC","107","CA-2015-103429","699","2","0.2","9","0.35","26","CA-2015-103429","454","2015-05-30 00:00:00","New York City","New York","East","United States","10024","2015-06-01 00:00:00","First Class","454","Laurel Workman","Corporate"
"1744","Xerox 1948","Office Supplies","Paper","Xerox","108","CA-2015-103429","1744","4","0","18","0.45","40","CA-2015-103429","454","2015-05-30 00:00:00","New York City","New York","East","United States","10024","2015-06-01 00:00:00","First Class","454","Laurel Workman","Corporate"
"855","Honeywell Quietcare HEPA Air Cleaner","Office Supplies","Appliances","Honeywell","109","CA-2015-103429","855","3","0","78","0.33","236","CA-2015-103429","454","2015-05-30 00:00:00","New York City","New York","East","United States","10024","2015-06-01 00:00:00","First Class","454","Laurel Workman","Corporate"
"733","Geemarc AmpliPOWER60","Technology","Phones","Other","110","CA-2015-103429","733","5","0","135","0.29","464","CA-2015-103429","454","2015-05-30 00:00:00","New York City","New York","East","United States","10024","2015-06-01 00:00:00","First Class","454","Laurel Workman","Corporate"
"260","Avery Non-Stick Binders","Office Supplies","Binders","Avery","111","CA-2015-103492","260","1","0.8","-2","-1.75","1","CA-2015-103492","180","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","180","Craig Molinari","Corporate"
"695","GBC Personal VeloBind Strips","Office Supplies","Binders","GBC","112","CA-2015-103492","695","5","0.8","-19","-1.6","12","CA-2015-103492","180","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","180","Craig Molinari","Corporate"
"1105","Motorola Droid Maxx","Technology","Phones","Motorola","113","CA-2015-103492","1105","6","0.2","72","0.1","720","CA-2015-103492","180","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","180","Craig Molinari","Corporate"
"431","Cisco 8x8 Inc. 6753i IP Business Phone System","Technology","Phones","Cisco","114","CA-2015-103492","431","7","0.2","66","0.09","756","CA-2015-103492","180","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","180","Craig Molinari","Corporate"
"132","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","Office Supplies","Paper","Ampad","115","CA-2015-103527","132","3","0.2","3","0.31","11","CA-2015-103527","147","2015-09-09 00:00:00","Chicago","Illinois","Central","United States","60653","2015-09-14 00:00:00","Second Class","147","Chris Cortes","Consumer"
"1252","Park Ridge Embossed Executive Business Envelopes","Office Supplies","Envelopes","Other","116","CA-2015-103590","1252","4","0","29","0.47","62","CA-2015-103590","366","2015-11-30 00:00:00","Mount Vernon","New York","East","United States","10550","2015-12-04 00:00:00","Standard Class","366","Jeremy Lonsdale","Consumer"
"1299","Polycom VVX 310 VoIP phone","Technology","Phones","Polycom","117","CA-2015-103660","1299","7","0.2","76","0.08","1008","CA-2015-103660","547","2015-08-25 00:00:00","Seattle","Washington","West","United States","98103","2015-08-30 00:00:00","Standard Class","547","Mitch Webber","Consumer"
"1309","Premier Elliptical Ring Binder, Black","Office Supplies","Binders","Premier","118","CA-2015-103702","1309","7","0.7","-47","-0.73","64","CA-2015-103702","59","2015-09-12 00:00:00","Fairfield","Ohio","East","United States","45014","2015-09-17 00:00:00","Standard Class","59","Art Foster","Consumer"
"696","GBC Plastic Binding Combs","Office Supplies","Binders","GBC","119","CA-2015-103744","696","3","0.8","-7","-1.55","4","CA-2015-103744","524","2015-02-23 00:00:00","El Paso","Texas","Central","United States","79907","2015-02-27 00:00:00","Standard Class","524","Michael Grace","Home Office"
"1506","Staple-on labels","Office Supplies","Labels","Staple-on labels","120","CA-2015-103744","1506","3","0.2","2","0.34","7","CA-2015-103744","524","2015-02-23 00:00:00","El Paso","Texas","Central","United States","79907","2015-02-27 00:00:00","Standard Class","524","Michael Grace","Home Office"
"1088","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","Office Supplies","Paper","Message Book","121","CA-2015-103800","1088","2","0.2","6","0.34","16","CA-2015-103800","199","2015-01-03 00:00:00","Houston","Texas","Central","United States","77095","2015-01-07 00:00:00","Standard Class","199","Darren Powers","Consumer"
"969","Kingston Digital DataTraveler 8GB USB 2.0","Technology","Accessories","Kingston","122","CA-2015-103807","969","1","0","1","0.14","6","CA-2015-103807","254","2015-12-02 00:00:00","Sandy Springs","Georgia","South","United States","30328","2015-12-09 00:00:00","Standard Class","254","Elizabeth Moffitt","Corporate"
"1366","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","Office Supplies","Paper","Other","123","CA-2015-103807","1366","3","0","7","0.47","15","CA-2015-103807","254","2015-12-02 00:00:00","Sandy Springs","Georgia","South","United States","30328","2015-12-09 00:00:00","Standard Class","254","Elizabeth Moffitt","Corporate"
"1406","SanDisk Cruzer 64 GB USB Flash Drive","Technology","Accessories","SanDisk","124","CA-2015-103849","1406","2","0.2","7","0.13","58","CA-2015-103849","592","2015-05-11 00:00:00","Fort Worth","Texas","Central","United States","76106","2015-05-16 00:00:00","Standard Class","592","Paul Gonzalez","Consumer"
"506","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","Furniture","Furnishings","Deflect-o","125","CA-2015-103849","506","4","0.6","-84","-1.28","66","CA-2015-103849","592","2015-05-11 00:00:00","Fort Worth","Texas","Central","United States","76106","2015-05-16 00:00:00","Standard Class","592","Paul Gonzalez","Consumer"
"1668","Xblue XB-1670-86 X16 Small Office Telephone - Titanium","Technology","Phones","Other","126","CA-2015-103849","1668","1","0.2","6","0.06","101","CA-2015-103849","592","2015-05-11 00:00:00","Fort Worth","Texas","Central","United States","76106","2015-05-16 00:00:00","Standard Class","592","Paul Gonzalez","Consumer"
"575","Eldon Gobal File Keepers","Office Supplies","Storage","Eldon","127","CA-2015-103940","575","2","0","1","0.04","30","CA-2015-103940","101","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","101","Bradley Nguyen","Consumer"
"617","Executive Impressions 12"" Wall Clock","Furniture","Furnishings","Executive Impressions","128","CA-2015-103940","617","2","0","13","0.38","35","CA-2015-103940","101","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","101","Bradley Nguyen","Consumer"
"584","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies","Storage","Eldon","129","CA-2015-103940","584","3","0","16","0.28","58","CA-2015-103940","101","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","101","Bradley Nguyen","Consumer"
"702","GBC Prestige Therm-A-Bind Covers","Office Supplies","Binders","GBC","130","CA-2015-103940","702","5","0.2","46","0.34","137","CA-2015-103940","101","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","101","Bradley Nguyen","Consumer"
"592","Eldon Wave Desk Accessories","Furniture","Furnishings","Eldon","131","CA-2015-103989","592","3","0.2","1","0.28","5","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"212","Avery 501","Office Supplies","Labels","Avery","132","CA-2015-103989","212","4","0.2","4","0.34","12","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"531","Document Clip Frames","Furniture","Furnishings","Other","133","CA-2015-103989","531","3","0.2","6","0.28","20","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"473","Crate-A-Files","Office Supplies","Storage","Other","134","CA-2015-103989","473","3","0.2","2","0.07","26","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"244","Avery Flip-Chart Easel Binder, Black","Office Supplies","Binders","Avery","135","CA-2015-103989","244","5","0.7","-26","-0.77","34","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"1028","Logitech Wireless Boombox Speaker - portable - wireless, wired","Technology","Accessories","Logitech","136","CA-2015-103989","1028","2","0.2","53","0.31","170","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"431","Cisco 8x8 Inc. 6753i IP Business Phone System","Technology","Phones","Cisco","137","CA-2015-103989","431","3","0.2","28","0.09","324","CA-2015-103989","506","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","506","Matt Connell","Corporate"
"550","Eldon 200 Class Desk Accessories, Smoke","Furniture","Furnishings","Eldon","138","CA-2015-104178","550","1","0","3","0.42","6","CA-2015-104178","350","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","350","Janet Molinari","Corporate"
"1835","Xerox 23","Office Supplies","Paper","Xerox","139","CA-2015-104178","1835","4","0","12","0.48","26","CA-2015-104178","350","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","350","Janet Molinari","Corporate"
"1300","Portable Personal File Box","Office Supplies","Storage","Other","140","CA-2015-104178","1300","4","0","13","0.27","49","CA-2015-104178","350","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","350","Janet Molinari","Corporate"
"1404","SanDisk Cruzer 32 GB USB Flash Drive","Technology","Accessories","SanDisk","141","CA-2015-104178","1404","5","0","30","0.32","95","CA-2015-104178","350","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","350","Janet Molinari","Corporate"
"744","Global Deluxe High-Back Manager's Chair","Furniture","Chairs","Global","142","CA-2015-104269","744","2","0.2","51","0.11","458","CA-2015-104269","203","2015-03-01 00:00:00","Seattle","Washington","West","United States","98115","2015-03-06 00:00:00","Second Class","203","Dave Brooks","Consumer"
"964","KI Adjustable-Height Table","Furniture","Tables","KI","143","CA-2015-104283","964","1","0","22","0.26","86","CA-2015-104283","470","2015-06-27 00:00:00","Southaven","Mississippi","South","United States","38671","2015-07-01 00:00:00","Standard Class","470","Liz MacKendrick","Consumer"
"1471","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","Accessories","Sony","144","CA-2015-104283","1471","4","0","54","0.24","224","CA-2015-104283","470","2015-06-27 00:00:00","Southaven","Mississippi","South","United States","38671","2015-07-01 00:00:00","Standard Class","470","Liz MacKendrick","Consumer"
"1376","SAFCO Commercial Wire Shelving, 72h","Office Supplies","Storage","SAFCO","145","CA-2015-104283","1376","5","0","0","0","306","CA-2015-104283","470","2015-06-27 00:00:00","Southaven","Mississippi","South","United States","38671","2015-07-01 00:00:00","Standard Class","470","Liz MacKendrick","Consumer"
"1566","Texas Instruments TI-34 Scientific Calculator","Technology","Machines","Texas Instruments","146","CA-2015-104402","1566","3","0","31","0.47","66","CA-2015-104402","243","2015-06-17 00:00:00","Newark","Delaware","East","United States","19711","2015-06-23 00:00:00","Standard Class","243","Duane Benoit","Consumer"
